gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	length_bp
PPP1CB	0.3501709641621515	11.728826849894292	0	0.9999999999999978	1	4917
PPP1CC	0.14191261001842098	11.39967441860465	0	1	1	2797
KLHL7	0.11201172285496015	9.394018816067653	0	1	1	5619
C11orf20	-0.7835339107058386	1.5639319238900635	0	0.8983425224825304	1	NA
C11orf21	0.4543175958772659	3.3303997885835095	0	0.9974748745671163	1	3128
KLHL4	0.9353405502924843	3.0064790697674417	0	0.6149849530534	1	5765
C11orf24	-0.42723197838014476	11.110117970401692	0	0.999999999993834	1	2313
C22orf25	-0.4028340080684193	9.70526511627907	0	0.9999999977226144	1	NA
COL6A1	-0.5319943776170049	12.966601479915433	0	0.9991447591042532	1	4203
WBP2	-0.09064892826220194	11.987639534883721	0	1	1	3718
COL6A3	0.11993215580071839	12.403692811839324	0	0.9999999529164332	1	10532
COL6A2	-0.3726584224731248	12.923141860465115	0	0.9999210967325276	1	3891
POM121	-0.08484567679325196	12.01312600422833	0	1	1	7011
RFXANK	-0.22768570224343243	9.940034460887949	0	1	1	1615
COL6A6	-1.1731690979735716	3.0285797040169133	-0.8339464708636278	0.2023656953124076	1	8689
WAPAL	0.3886881996683123	9.909312262156448	0	1	1	NA
KLK13	-2.9172902205742104	2.4524708245243128	-7.223718579967013	1.0165608403558761e-12	1.669599524200491e-10	1820
KLK10	-3.7289171560176957	2.8182484143763213	-9.047383281601512	1.8955269038793336e-18	5.021311914405511e-16	3111
KLK11	-3.471802292452867	1.60817822410148	-8.922048198022964	5.01910690551467e-18	1.248997148729893e-15	1679
NDUFAF4	-0.10301138671674236	8.110093868921776	0	1	1	2414
METTL2A	0.1489697463809028	8.660381818181818	0	1	1	5799
KLK14	-1.306482095484819	1.5904780126849893	-1.9052181712759835	0.028678413979175692	1	1695
FAM71D	-0.09542145541430042	4.994312050739958	0	1	1	NA
ZNF625	0.32859329884314	4.38261268498943	0	0.9999999641385655	1	1702
OGG1	0.15940827347152092	8.494661522198731	0	1	1	4977
SPAG1	0.009091218034901736	6.349966807610993	0	0.9999999999973597	1	3909
C3orf33	0.16754678024540803	5.92796976744186	0	0.9999999999998778	1	1926
C3orf32	-0.31438487146080635	3.7052545454545456	0	0.9965167991246587	1	NA
VSIG10	0.11225732134595537	7.634864482029598	0	0.9999999999999998	1	5009
SESN3	0.7494361962964586	6.886672938689218	0	0.9281374677681429	1	9563
C3orf31	-0.1046445627111732	7.43818245243129	0	1	1	NA
GPR27	0.2708153698987658	1.8292325581395348	0	0.9998791693621863	1	2642
DENND3	0.6283119963762578	7.9281610993657505	0	0.9986098695576472	1	5527
RWDD4A	-0.024185264677784635	8.611894503171248	0	1	1	NA
SLC34A2	-0.2026142151298852	1.5100558139534883	0	0.9994331288932308	1	4552
C3orf37	-0.0326121367926062	9.946405285412261	0	1	1	NA
PPP1R16B	0.8196024221640691	7.749169344608879	0	0.8300841544188327	1	6444
PLLP	-0.4709120036419523	5.129266173361522	0	0.999837128081412	1	7578
BLNK	0.3206580603079901	5.505053065539112	0	0.999025925697641	1	4344
EIF3CL	-0.18411177262633974	13.771355391120508	0	1	1	3214
KCNMB1	-0.36183201295805095	4.751385835095137	0	0.9999898595929062	1	4742
NOXA1	-0.5180709196960642	4.498309302325581	0	0.9978400510022606	1	1841
UAP1L1	-0.3811542622040676	10.004733615221987	0	0.9999999999572149	1	4412
ORC5L	0.011921619557948137	8.938926849894292	0	1	1	NA
ARHGDIA	-0.29481719468091133	13.444110147991543	0	1	1	2138
KIAA1841	0.19750924855129456	6.9110443974630025	0	1	1	NA
MORF4	0.2409356580082323	2.204045243128964	0	1	1	971
UBR1	0.4772449048231621	9.3041778012685	0	0.9999999771686594	1	7698
PRMT7	-0.31229784105439373	9.848176109936576	0	1	1	4652
NUCB1	-0.19002160433294266	13.145762790697674	0	1	1	3812
HSDL1	0.18869658298446942	9.373993234672305	0	1	1	4611
HSDL2	-0.06943027118779245	9.074658773784355	0	1	1	3204
KCNMB4	0.656484856311734	5.429577167019027	0	0.9374414413147603	1	4717
SOCS5	0.4452755604609953	8.769016279069767	0	0.9999999995509128	1	4771
SOCS4	0.2769959792413153	8.736391966173361	0	0.9999999999999953	1	6903
CALN1	0.1150453451014839	1.3021930232558139	0	0.9999794550197069	1	9424
SOCS6	-0.2707617608885748	9.935161945031712	0	0.9999999999491695	1	6322
SOCS1	0.24491059623371575	5.764501691331924	0	0.9999913487054379	1	7100
SRPR	-0.05752764849768951	12.056935517970402	0	1	1	NA
SOCS3	-0.065880778594498	9.87062177589852	0	0.9999999997133159	1	2734
SOCS2	-0.1994583017861264	7.680932346723044	0	0.9999999981339611	1	3733
PPP2CA	0.002686116295059409	11.149929386892177	0	1	1	4930
PACSIN1	0.5662399051096737	3.6583380549682873	0	0.987279182182625	1	4299
LOC646214	0.21884431814056995	6.579682875264271	0	1	1	NA
CCNY	0.1119987601254348	10.406416490486258	0	1	1	5068
LOC728819	0.10593608561757809	3.8217976744186046	0	0.999976982135488	1	NA
SCD5	0.4591981111315852	6.835060253699789	0	0.9956733567414698	1	3040
ZNF626	0.5676280560447106	5.119564059196617	0	0.9896157457455338	1	6063
CCNF	-0.16318057298183378	9.135697463002113	0	1	1	4230
TARP	0.8689961158657052	3.024123890063425	0	0.7362141063529516	1	NA
CCNC	0.11366605170318782	9.098805496828753	0	1	1	2212
CCNO	-0.8315451400664494	5.339731289640592	0	0.7522625776278848	1	1726
CCNH	0.07513062340529737	8.864463424947147	0	1	1	4222
CCNI	0.4192468060741443	11.889041649048625	0	0.9999999999999999	1	3212
CCL3L1	0.24970917759152098	3.912877378435518	0	0.999941949794437	1	NA
CCNK	-0.08575366187467695	10.05683467230444	0	1	1	5627
PACS2	-0.1223007201854032	10.302807822410148	0	1	1	6408
PCM1	0.6182183855244562	11.05951353065539	0	0.9999757722921987	1	8937
TBRG4	-0.2579027186693672	11.246233403805498	0	1	1	4796
RBM7	0.4280181718113737	7.875697463002115	0	0.9999999820171953	1	6725
GREM1	-0.3519695054488279	5.676591966173362	0	0.9973230403403216	1	14575
NCKAP5	-0.39081097939772563	6.141367019027484	0	0.9984200414729786	1	7608
GSK3B	0.12462306460972417	10.601453276955603	0	1	1	7743
LYSMD1	0.0814111654852153	7.999982241014799	0	1	1	2462
IL1R2	-0.3645802334963685	3.9042528541226216	0	0.999303555022793	1	2057
FLJ10357	-0.1480355751259008	11.430487526427061	0	0.9999999999999996	1	NA
PTN	-0.15931129041772885	5.36677378435518	0	0.9958724429558508	1	1677
JMY	0.3116940161858845	8.505975898520084	0	0.9999999981874359	1	9100
LRRK1	0.16316116398329145	8.27336976744186	0	0.9999999993635911	1	15674
LRRK2	0.553791925629904	7.70774799154334	0	0.9861585564747897	1	9239
PLEKHJ1	-0.18814065482465456	9.716961945031713	0	1	1	4071
ABHD15	-0.05270086108411205	8.490261945031712	0	1	1	3492
DHH	0.22253485158928904	3.3182699788583507	0	0.9998987893022514	1	4683
ABHD10	0.22025291641562283	9.150626638477801	0	1	1	2727
ABHD11	-0.4888062454675123	8.517576532769557	0	0.9999999819003134	1	1562
ABHD12	-0.21273352525006453	11.07920401691332	0	1	1	2035
ABHD13	0.27078847960485336	8.643930866807612	0	1	1	5313
TRO	-0.09942657879246476	8.619283509513743	0	0.9999983410972363	1	4839
MAEA	-0.24717405607700363	10.557354122621565	0	1	1	5371
SCML2	0.9660029730657458	4.891636363636364	0	0.5655141370486962	1	4281
NGRN	-0.04330757827213653	11.605782241014799	0	1	1	2784
SLC3A2	-0.3520920473666878	12.786056025369978	0	0.9999999999472843	1	2843
CRMP1	-0.2733521238082636	7.055406553911205	0	0.9999999080556639	1	3174
TGFB1I1	-0.3506971516250083	9.421932558139535	0	0.9999994155517864	1	4973
FN3K	-0.1701566767854523	9.423420295983087	0	0.9999999896184462	1	2515
FAM108A1	-0.2309360598474091	9.670605708245244	0	1	1	NA
PTS	-0.17680937816410275	7.440320507399577	0	1	1	1069
MRPL10	-0.06489913430165757	10.154899577167019	0	1	1	2013
MRPL11	-0.07354780304700494	9.353707188160676	0	1	1	2209
MRPL12	-0.24346813946304754	10.629076109936575	0	1	1	1009
MRPL13	0.14725587896871134	9.00909936575053	0	1	1	2367
C16orf63	0.04383939860493905	9.2350824524312891	0	1	1	NA
C16orf62	-0.07649951052164149	10.408998520084566	0	1	1	NA
C16orf61	-0.09748984118273463	9.23134334038055	0	1	1	NA
MRPL17	-0.16017264135933434	10.287545243128964	0	1	1	2305
ARPC3	-0.058247130343152875	11.587074841437632	0	1	1	1267
ARPC2	0.007967765785697167	12.308263847780127	0	1	1	2226
CDC25A	-0.01364920604964507	7.84814756871036	0	1	1	3844
RNF44	0.10275050797995562	9.961253911205073	0	1	1	4329
RNF43	-0.29464431744284736	7.977938477801269	0	0.9978751388127131	1	5575
ARPC5	0.19852837867968565	11.836057082452431	0	1	1	7266
C16orf68	-0.22920924834330464	7.583215433403805	0	1	1	NA
NCRNA00202	-0.32761109433637375	1.5920733615221987	0	0.9999998466282715	1	NA
DCUN1D1	0.45229338073062886	8.317618816067654	0	0.999999999568099	1	7849
DCUN1D2	-0.25303494861259973	7.346711839323468	0	1	1	3298
DCUN1D3	-0.019752041629670085	7.095961733615222	0	1	1	6198
DCUN1D4	0.12046517160425484	9.043153699788583	0	1	1	4840
DCUN1D5	-0.021303381071370423	8.652775475687104	0	1	1	12675
ITPR2	0.317741708890067	9.575510147991544	0	0.9999995782842104	1	12564
ITPR3	-0.39944317395670353	11.519659408033826	0	0.9999870671030165	1	9870
ITPR1	1.0781367133859792	8.7032177589852	0.5148856264597071	0.303436529629234	1	9908
UBQLNL	0.2656428157912623	2.2897044397463002	0	0.999999807706101	1	2307
CES1	-0.5512597194262329	4.138248837209303	0	0.9392728260165797	1	2178
AMPH	-1.2352795469555664	4.40166067653277	-0.9408012302510202	0.1736430695504756	1	3756
LRIG3	0.32348845655673175	7.574849682875264	0	0.9999942500339519	1	4133
LRIG2	0.2694145217444113	7.4008133192389005	0	1	1	11566
LRIG1	0.46582150565806796	7.819420295983087	0	0.9994745344153357	1	5513
NOTCH3	-0.04234382499993923	10.426072515856237	0	0.9999999999602571	1	8680
ANKRD20A3	0.28719811830496267	3.3469871035940804	0	0.9999780451070291	1	NA
PELI2	-0.03689210047124995	8.034329386892178	0	0.9999999999999862	1	5871
ANKRD20A4	0.20632004822092925	1.4860342494714587	0	0.9999999830744933	1	NA
BMPR1A	0.3860653423815655	8.532892177589853	0	0.9999999992068143	1	8753
SNCG	0.16630793815218559	4.933575264270613	0	0.9999916117324051	1	1039
TAF1D	0.2783762998098244	8.978556236786469	0	0.9999999999916879	1	4358
EBF4	-0.48219176439307526	5.942473150105708	0	0.9895215933715372	1	3521
CASKIN2	-0.13385144160003254	9.483280126849895	0	1	1	5095
CASKIN1	-0.3722313980919705	4.508393023255814	0	0.9932070023147795	1	5839
AIFM2	-0.3677733093309976	9.025312473572939	0	0.9999999983990726	1	3849
AIFM3	0.023939276343748015	4.210979492600423	0	0.9999999996129176	1	2874
IL17RE	-0.9079555805742926	5.946186680761099	0	0.7195960133512277	1	2808
AIFM1	-0.12926099580418973	10.266924947145878	0	1	1	5137
IL17RC	-0.24331384777351606	9.685009513742072	0	0.9999999999999983	1	2621
IL17RA	0.10752184625524103	8.520094503171247	0	1	1	8566
FLJ44606	0.1633480077581009	3.888399154334038	0	0.9999911262924862	1	NA
NELF	-0.5521652016758613	10.304079069767441	0	0.9999958728688758	1	NA
SSPN	0.4298467853764204	7.4881558139534885	0	0.9991740267947824	1	4533
ACAN	0.44158408221315576	5.420187737843552	0	0.9912616266153575	1	8960
LOC100130932	-0.12190505598431493	5.743257716701903	0	1	1	NA
POT1	0.3492398842999264	8.993091754756872	0	0.9999999999998727	1	5930
HBA1	0.1794673363922185	3.5366735729386893	0	0.9955681860749316	1	674
TMEM100	0.9794183710817675	2.796532135306554	0	0.5350419106285492	1	3384
CD302	0.7307740116952992	8.52141733615222	0	0.9759296823415198	1	3941
SACS	0.603909319353872	9.667460253699788	0	0.9995952212021075	1	15712
FFAR3	0.8914409926123645	2.266132558139535	0	0.7758141144157351	1	1800
MUC5B	-0.29104229549689625	3.760694714587738	0	0.997908634160622	1	17911
OPN3	-0.03111756262922157	9.61456511627907	0	0.9999999999930635	1	2628
NCOR2	0.15612730303534575	12.202734038054968	0	1	1	9001
NCOR1	0.2579657695957055	10.705620507399578	0	1	1	11039
SCAPER	0.39193243958642504	8.091379281183933	0	0.9999999999947587	1	5438
HBA2	0.38515147071033246	6.619631501057082	0	0.9957994560810279	1	640
AVEN	-0.06012184312187216	7.7693424947145875	0	1	1	3042
REPS1	0.006556490881146346	9.05916955602537	0	1	1	6069
TEF	-0.12506512770968206	9.048407822410148	0	1	1	4396
REPS2	-0.13580459624190633	6.735057082452431	0	0.9999999906769642	1	7978
LYSMD4	-0.39661671302981316	7.199889006342494	0	0.9999999999988641	1	4039
GPN3	0.245503072742905	8.529689429175475	0	1	1	1604
GPN2	0.012666728392633442	8.42915179704017	0	1	1	4665
GPN1	0.06039684894563206	9.700468710359408	0	1	1	2496
TMEM30A	0.24575096632252677	11.318844820295983	0	0.9999999999999905	1	4658
NFKB1	0.20432112434147903	10.19665179704017	0	1	1	7040
NFKB2	0.14126992934721108	10.158344820295984	0	1	1	3411
PM20D2	0.5306605596782111	7.331483932346723	0	0.9980092215642686	1	4703
UBE2R2	0.006099073306612746	10.680062156448203	0	1	1	4477
DNPEP	-0.1607746479408192	10.445583298097251	0	1	1	3827
RAP2C	0.3278870706279325	8.914208456659619	0	0.9999999999971058	1	6590
RAB40AL	-0.30781312792016385	2.0419594080338266	0	0.9999999999995128	1	1029
SIAH1	0.042034153157740346	8.970723467230444	0	1	1	3352
SIAH2	0.059709390160883426	8.927671670190275	0	1	1	2781
NSA2	0.2005747923949901	10.300870401691332	0	1	1	4337
RBPMS2	-0.07575135140892407	6.648660253699789	0	0.9999778743636306	1	2226
TAF1C	-0.20165072954934535	9.832524101479915	0	1	1	5279
CORT	-0.22573973277711132	2.3129788583509514	0	0.9999999999788313	1	914
CLPTM1L	-0.06144597433533452	11.434590274841437	0	1	1	3540
PDZRN4	0.15223010551927646	1.589700422832981	0	0.9999966656788545	1	4102
LDOC1L	0.13011224717071926	10.048258139534884	0	1	1	NA
OGDHL	0.1564823037659865	3.8989169133192387	0	0.9966674755139967	1	3952
MYOZ2	0.2319560322519738	2.1497718816067652	0	0.9990192540473416	1	2622
PAQR7	-0.473633776531854	8.858256025369979	0	0.999999996029536	1	4052
EMILIN3	-0.009570855126235366	3.597704862579281	0	0.9999916505369929	1	3791
EMILIN2	-0.042748507628937546	9.403425581395348	0	0.9999999999989598	1	5944
EMILIN1	0.5244598499870188	11.05396088794926	0	0.9893820797508778	1	4022
TFR2	-0.48749333733482203	4.668455179704017	0	0.992786560020688	1	3237
DAPP1	0.649696763507208	5.227920295983087	0	0.9494130963626433	1	2955
TPST2	0.0752431961268832	8.924385623678647	0	1	1	5653
PIAS2	0.11262130432432094	7.891523467230444	0	1	1	11243
GULP1	0.2442914013269267	7.952566596194504	0	0.9999026173765823	1	7427
CTGF	0.5448475760274754	10.378089852008456	0	0.9953336989520294	1	NA
PIAS4	0.03443225445476957	8.479494291754756	0	1	1	3069
TMEM98	-0.3384305043017825	10.52045221987315	0	0.9998657276124137	1	4218
HIVEP1	0.3882802492777191	8.962324947145877	0	0.9999999999971687	1	9053
HIVEP2	0.3292564055172861	9.269016279069767	0	0.9999999999892618	1	17803
HIVEP3	0.5723118983658156	8.608724735729387	0	0.99983940742407	1	12617
FAM115C	0.08064079822224109	7.252275475687104	0	0.9999999940585268	1	NA
FAM115A	0.5836302099761266	7.896487949260043	0	0.9997688071580094	1	NA
JAGN1	-0.2267502719470587	10.007307399577167	0	1	1	1637
LOC650368	-0.2120072877018075	4.3381773784355175	0	1	1	NA
ZNF317	-0.039938990966438645	9.787209725158563	0	1	1	4417
ZNF318	0.25525704761969664	9.912047145877379	0	1	1	8210
ZNF319	0.0014395304456093505	8.479945877378436	0	1	1	5027
OVOL1	-2.6942537594062426	2.699771670190275	-7.0441023421824145	3.3046278566069753e-12	5.120302633671035e-10	3068
P2RX1	0.8110307462763374	3.8436463002114163	0	0.816172238137697	1	2945
NRIP3	-0.641250331942838	7.581116701902748	0	0.9802411301516899	1	4617
P2RX5	0.9494965709258506	5.8871040169133195	0	0.6206787854894251	1	2292
P2RX4	-0.17452726356316103	9.166762790697675	0	1	1	4658
HSPBP1	-0.32854597137837543	10.089971881606765	0	0.9999999999999944	1	1866
P2RX6	-0.48183637756781206	6.571358350951374	0	0.9961347367291221	1	2739
LBXCOR1	0.009123230853292249	2.1446627906976743	0	1	1	NA
LOC148145	-0.6379879888327283	1.938184355179704	0	0.9386134679958062	1	NA
RNF208	-0.5441214517198626	6.20812198731501	0	0.9979531271135567	1	1774
HADHB	-0.11555636353702876	11.586636786469345	0	1	1	2883
HADHA	-0.03624939853790963	12.397509090909091	0	1	1	3251
GSTP1	-0.7889911911403045	13.023208033826638	0	0.9010005208580327	1	1681
RPS19BP1	-0.15692193812820057	10.578072938689218	0	1	1	2801
LOC388955	-0.2221068349889846	9.161767230443974	0	1	1	NA
MRE11A	0.5062982097626942	8.31885243128964	0	0.9999996622088052	1	NA
FLJ90757	-0.08601993929062265	9.343357505285413	0	1	1	NA
NPRL2	-0.06769813045207626	8.53865623678647	0	1	1	3113
POLN	0.27436510434392075	3.4410088794926006	0	0.9999991155054704	1	3978
ZNF883	0.644651629518294	4.100484355179704	0	0.9477521694948986	1	11370
?|390284	0.08112758220695579	2.80509133192389	0	1	1	NA
KIAA1539	-0.33797395111404016	9.538941860465115	0	0.9999999999999973	1	NA
PLXNB2	-0.06964120507497652	12.702433403805497	0	1	1	7001
METRNL	-0.33399177854331785	9.120549260042283	0	0.9999999314708401	1	5472
PGRMC2	-0.04070382434991353	10.489317124735729	0	1	1	3785
PGRMC1	0.3071776490256092	10.680341860465116	0	0.999999999999921	1	2034
KBTBD6	0.20316043767087522	8.58458308668076	0	1	1	5234
KIAA1530	-0.13655468936236148	7.769411416490486	0	1	1	NA
AP4M1	-0.15728853046596142	8.597115433403806	0	1	1	5056
VTI1B	-0.08243097043679644	10.262174418604651	0	1	1	5591
ALS2	0.09003804810324868	9.433687737843552	0	1	1	9251
LRRC52	-0.06462846832035367	1.573978646934461	0	0.9999983183658737	1	1372
LRRC50	-0.22782930760465359	1.5774811839323468	0	0.9999999998965273	1	NA
KIAA1024	-0.03691121248516498	6.977045665961945	0	0.9999996851017584	1	NA
LRRC56	-0.4171233905065448	5.9271900634249475	0	0.9999990569338918	1	4596
LRRC57	0.08615851549695071	8.293115010570824	0	1	1	7351
LRRC55	0.13913771438955583	2.013049894291755	0	0.9999994792975294	1	5407
DENND1C	0.53558752962493	7.210917758985201	0	0.9931724786099708	1	2933
DENND1B	0.815598632353827	4.952712896405919	0	0.8687851621497432	1	8365
DENND1A	0.023700381751197954	9.750556871035942	0	1	1	5208
LRRC59	-0.11036669511733017	12.050620295983087	0	1	1	2880
PIP4K2B	-0.07198286258661461	11.324633192389006	0	1	1	5734
SLCO1C1	0.41610533885463036	1.9055207188160677	0	0.9990690805973745	1	3498
DIS3	0.319980617204258	9.91895623678647	0	0.9999999999999702	1	10571
RGPD3	0.5600656724735439	7.2576021141649045	0	0.9999968301087971	1	7215
TOP1P1	0.3917156848945712	6.388517758985201	0	1	1	661
PIF1	-0.06681617467960156	6.426755813953489	0	0.9999999999997788	1	2943
NSUN5P2	-0.4110665280325581	8.68666553911205	0	0.9999987632429015	1	2030
LOC100130872	0.4235273422239691	3.6520357293868924	0	0.9990255576052308	1	NA
NSUN5P1	-0.3791817509563924	7.370497885835095	0	0.9999997993798062	1	1535
SDHA	-0.1912894840296095	11.398922621564482	0	1	1	3001
BAP1	-0.27341145878958273	11.408198520084566	0	1	1	3600
SDHB	0.043500045948714865	10.48229957716702	0	1	1	1179
SDHD	0.2134988660900458	10.085168076109937	0	1	1	1456
SHARPIN	-0.35057395844637734	10.441579704016913	0	0.9999999999999953	1	2581
ERRFI1	0.6309457517834536	8.901831289640592	0	0.9798643836218234	1	5017
ZCCHC11	0.5491385608577397	9.129905285412262	0	0.9999978917525927	1	NA
NKAPL	-0.1819816691958696	2.0706890063424948	0	0.999999429288685	1	1662
SAC3D1	-0.3445283126692815	7.772071881606765	0	0.9999999999998184	1	1563
AP1M2	-2.418300735606416	1.8652953488372093	-5.911622609665567	3.2430347343404862e-9	4.0047821411133944e-7	1757
NRP2	0.17509588273257423	12.302640380549683	0	0.9999999999868037	1	6662
AP1M1	-0.15639810455569714	11.099571670190274	0	1	1	12859
FKBP14	0.41921222991945917	8.369400422832982	0	0.9999997614422793	1	4978
CDRT4	0.0705378298686443	6.409348625792812	0	0.9999999999999785	1	3044
STRC	-0.29838652284211165	2.723121353065539	0	0.9999876613182943	1	5515
CCDC147	0.18565481176883653	1.9309376321353064	0	0.9999999995378153	1	NA
CCDC146	0.14275893460896572	5.79070422832981	0	0.9999999709838131	1	3335
CCDC141	0.8710685755913568	2.9731154334038057	0	0.7258804209281842	1	9205
CCDC140	-0.5453462335943122	4.3961684989429175	0	0.9998518806920963	1	1699
PRR15	0.34595039783024234	2.018841860465116	0	0.9999966847331654	1	3266
SF3B5	-0.3098363536164448	10.42493911205074	0	1	1	690
TMEM120A	-0.3754169232793849	10.043522410147991	0	0.9999999999996831	1	1476
CCDC149	-0.28314073488336133	8.050492177589852	0	0.9999996781212431	1	6661
CCDC148	0.39346397685629547	2.236781818181818	0	0.9999981392908963	1	3130
GRAMD3	0.057923544809611704	8.269616279069767	0	0.9999999985075239	1	NA
DLG3	0.2591905297034131	7.857117758985201	0	0.9999999011752725	1	6112
DLG2	0.519663253810646	2.9585560253699787	0	0.9967051049466654	1	9410
DLG5	-0.10353091812842011	9.398648837209302	0	1	1	8029
